loan_id,app_id,issue_date,close_date,riskclass,ficoscore,contractperiod,paidamount,initialamount
3889,815883,11/11/2021,11/17/2021,Ստանդարտ,596,30,151049.42,150000
3890,815907,11/11/2021,8/4/2023,Ստանդարտ,516,31,249200,200000
3891,827587,11/15/2021,8/25/2022,Հսկվող,617,8,332561.5,300000
3892,832727,11/17/2021,6/22/2023,Ստանդարտ,514,34,132700,100000
3893,832779,11/17/2021,11/22/2021,Ստանդարտ,577,30,50088.26,50000
3894,853792,11/24/2021,12/14/2021,Ստանդարտ,526,9,103232.9,100000
3895,854158,11/24/2021,12/28/2021,Ստանդարտ,608,35,675914.77,650000
3896,854262,11/24/2021,10/30/2023,Ստանդարտ,600,34,521304.91,350000
3897,854301,11/24/2021,12/24/2021,Ստանդարտ,539,34,105917.81,100000
3898,854264,11/24/2021,2/28/2022,Ստանդարտ,507,29,189372.96,150000
3899,854405,11/24/2021,4/13/2022,Ստանդարտ,585,36,139145.27,120000
3900,854453,11/24/2021,3/29/2022,Ստանդարտ,548,5,113267.35,100000
3901,263590,2/3/2021,7/7/2021,Հսկվող,595,25,79552,60000
3902,263584,2/3/2021,4/27/2021,Ստանդարտ,647,26,113188.5,100000
3903,263615,2/3/2021,6/20/2022,Ստանդարտ,572,32,559251.34,300000
3904,565104,8/7/2021,8/9/2021,Ստանդարտ,553,6,50000,50000
3905,524315,7/20/2021,7/21/2021,Ստանդարտ,555,19,200224.7,200000
3906,578959,8/13/2021,8/13/2021,Ստանդարտ,531,34,200000,200000
3907,620212,9/1/2021,10/14/2021,Ստանդարտ,512,2,62344.5,60000
3908,626926,9/4/2021,9/14/2021,Ստանդարտ,584,26,252945.21,250000
3909,263656,2/3/2021,7/14/2021,Ստանդարտ,579,28,123008.9,100000
3910,263707,2/3/2021,9/8/2022,Անհուսալի,553,17,194300,90000
3911,434758,6/7/2021,3/2/2023,Անհուսալի,593,33,233507.78,150000
3912,522242,7/20/2021,6/13/2023,Կասկածելի,522,28,131075,80000
3913,263781,2/3/2021,4/6/2021,Ստանդարտ,518,33,108385.4,100000
3914,263788,2/3/2021,5/17/2021,Ստանդարտ,593,33,304070.6,250000
3915,463843,6/20/2021,1/30/2022,Ստանդարտ,526,24,110423.92,80000
3916,503833,7/11/2021,7/29/2021,Ստանդարտ,596,33,204636,200000
3917,523978,7/20/2021,8/26/2021,Ստանդարտ,593,30,105010.51,100000
3918,263874,2/3/2021,4/3/2021,Ստանդարտ,608,1,54771.1,50000
3919,434786,6/7/2021,2/3/2023,Ստանդարտ,530,31,339966.94,200000
3920,565121,8/7/2021,8/9/2021,Ստանդարտ,525,31,100261.36,100000
3921,263917,2/3/2021,3/31/2021,Ստանդարտ,532,33,111025.7,100000
3922,578988,8/13/2021,3/1/2022,Ստանդարտ,579,36,539933.61,440000
3923,264009,2/3/2021,2/3/2021,Ստանդարտ,591,2,100000,100000
3924,420251,5/27/2021,9/1/2021,Ստանդարտ,578,32,183525.27,150000
3925,434820,6/7/2021,8/9/2021,Ստանդարտ,640,6,163389.56,150000
3926,264022,2/3/2021,5/2/2021,Ստանդարտ,516,2,114621.9,100000
3927,264031,2/3/2021,2/21/2023,Անհուսալի,522,8,109379,80000
3928,264028,2/3/2021,5/6/2021,Ստանդարտ,623,4,148875.3,130000
3929,264105,2/3/2021,8/12/2021,Ստանդարտ,605,32,181693.92,130000
3930,791010,11/2/2021,11/3/2021,Ստանդարտ,580,34,300419.18,300000
3931,811764,11/10/2021,1/3/2022,Ստանդարտ,565,15,315857.37,300000
3932,815945,11/11/2021,11/11/2021,Ստանդարտ,578,16,150000,150000
3933,815954,11/11/2021,3/4/2022,Ստանդարտ,538,34,227845.63,200000
3934,832831,11/17/2021,11/22/2021,Ստանդարտ,535,36,100808.22,100000
3935,832851,11/17/2021,11/18/2021,Ստանդարտ,613,32,300575.35,300000
3936,854483,11/24/2021,3/23/2022,Ստանդարտ,534,31,233580.26,200000
3937,854661,11/24/2021,11/30/2021,Ստանդարտ,626,2,50567.13,50000
3938,854706,11/24/2021,1/21/2022,Ստանդարտ,537,31,216630.59,200000
3939,854693,11/24/2021,2/28/2023,Կասկածելի,620,11,443994.91,300000
3940,854832,11/24/2021,12/9/2021,Ստանդարտ,544,2,50921.82,50000
3941,855379,11/25/2021,5/15/2023,Ստանդարտ,595,34,399965.96,300000
3942,855511,11/25/2021,12/4/2021,Ստանդարտ,577,31,152071.26,150000
3943,264114,2/3/2021,8/4/2022,Ստանդարտ,600,32,254692.73,130000
3944,420259,5/27/2021,7/2/2021,Հսկվող,538,34,214212.9,200000
3945,546582,7/31/2021,8/23/2021,Ստանդարտ,621,35,154423.92,150000
3946,565150,8/7/2021,8/20/2021,Ստանդարտ,612,30,101858.1,100000
3947,264376,2/4/2021,2/10/2021,Ստանդարտ,621,35,121578.1,120000
3948,264412,2/4/2021,2/27/2021,Ստանդարտ,579,33,318871.2,300000
3949,264415,2/4/2021,2/8/2021,Ստանդարտ,521,33,101096,100000
3950,524490,7/20/2021,7/21/2021,Ստանդարտ,508,34,200263.1,200000
3951,434940,6/7/2021,9/17/2021,Ստանդարտ,506,31,228947.46,200000
3952,592625,8/20/2021,8/20/2021,Ստանդարտ,511,31,200000,200000
3953,602291,8/24/2021,11/12/2021,Ստանդարտ,540,28,92437.49,80000
3954,264466,2/4/2021,2/8/2021,Ստանդարտ,588,31,225000.6,220000
3955,464010,6/20/2021,6/28/2021,Ստանդարտ,577,30,100693.8,100000
3956,503906,7/11/2021,7/20/2021,Ստանդարտ,522,34,204130.2,200000
3957,630249,9/5/2021,4/15/2022,Ստանդարտ,608,34,414668.17,350000
3958,264565,2/4/2021,4/16/2021,Ստանդարտ,550,23,59555.8,50000
3959,524518,7/20/2021,9/18/2021,Ստանդարտ,517,2,53313.98,50000
3960,572066,8/10/2021,10/19/2021,Ստանդարտ,546,15,108673.92,100000
3961,264608,2/4/2021,3/12/2021,Ստանդարտ,561,28,107138.3,100000
3962,264646,2/4/2021,4/8/2021,Ստանդարտ,609,7,168977,150000
3963,434976,6/7/2021,1/13/2022,Ստանդարտ,524,17,251712.74,200000
3964,572073,8/10/2021,9/7/2021,Ստանդարտ,563,28,104832.89,100000
3965,264667,2/4/2021,9/17/2021,Ստանդարտ,556,28,190237.87,150000
3966,620340,9/1/2021,10/28/2021,Ստանդարտ,563,26,210419.16,200000
3967,492447,7/6/2021,4/29/2023,Ստանդարտ,536,29,161900.28,100000
3968,515259,7/16/2021,5/19/2022,Ստանդարտ,573,13,240541.11,200000
3969,524567,7/20/2021,7/19/2023,Անհուսալի,626,2,250237,200000
3970,535578,7/26/2021,11/2/2022,Հսկվող,613,27,97704.15,70000
3971,815980,11/11/2021,11/11/2021,Ստանդարտ,605,34,250000,250000
3972,827673,11/15/2021,12/10/2021,Ստանդարտ,616,3,107054.81,100000
3973,827711,11/15/2021,5/2/2022,Ստանդարտ,549,34,124401.49,100000
3974,832857,11/17/2021,12/14/2021,Ստանդարտ,574,31,156990.42,150000
3975,855610,11/25/2021,11/26/2021,Ստանդարտ,524,34,105258.19,100000
3976,855612,11/25/2021,3/14/2023,Ստանդարտ,585,21,164431.43,120000
3977,855655,11/25/2021,12/4/2021,Ստանդարտ,587,2,50224.7,50000
3978,855654,11/25/2021,12/10/2021,Ստանդարտ,525,7,103000.01,100000
3979,855659,11/25/2021,3/24/2022,Ստանդարտ,546,29,115056.13,100000
3980,856038,11/25/2021,10/23/2023,Կասկածելի,544,23,113300,60000
3981,856163,11/25/2021,12/21/2021,Ստանդարտ,539,2,104941.25,100000
3982,856257,11/25/2021,12/21/2021,Ստանդարտ,600,33,256232.86,250000
3983,856290,11/25/2021,12/16/2021,Ստանդարտ,542,34,104120.58,100000
3984,264745,2/4/2021,3/23/2023,Անհուսալի,522,23,147027,70000
3985,264771,2/4/2021,4/26/2021,Ստանդարտ,584,28,169881.1,150000
3986,420336,5/27/2021,6/28/2021,Ստանդարտ,545,2,104021.5,100000
3987,434999,6/7/2021,12/31/2021,Ստանդարտ,540,31,254268.73,200000
3988,481658,7/1/2021,7/12/2021,Ստանդարտ,537,28,81735.6,80000
3989,264799,2/4/2021,2/8/2021,Ստանդարտ,587,1,150328,150000
3990,264802,2/4/2021,2/19/2021,Ստանդարտ,577,1,154931.3,150000
3991,435079,6/7/2021,4/7/2023,Ստանդարտ,545,28,157257.13,80000
3992,445058,6/11/2021,9/28/2021,Ստանդարտ,590,25,211799.03,200000
3993,524648,7/20/2021,3/7/2022,Ստանդարտ,575,22,368647.35,300000
3994,602353,8/24/2021,9/22/2021,Ստանդարտ,532,36,104041.12,100000
3995,620367,9/1/2021,10/1/2021,Ստանդարտ,536,29,103879.46,100000
3996,264914,2/4/2021,10/29/2023,Ստանդարտ,557,33,588968.42,250000
3997,264922,2/4/2021,6/8/2021,Հսկվող,502,23,106288.8,80000
3998,264945,2/4/2021,2/12/2021,Ստանդարտ,533,33,102191.9,100000
3999,472710,6/25/2021,6/29/2021,Ստանդարտ,519,34,200526.1,200000
4000,454715,6/16/2021,6/29/2021,Ստանդարտ,693,31,133148.5,130000
4001,515298,7/16/2021,7/18/2021,Ստանդարտ,587,10,250126,250000
4002,602374,8/24/2021,4/15/2022,Ստանդարտ,587,34,393141.73,300000
4003,611376,8/28/2021,10/14/2021,Ստանդարտ,513,28,86357.27,80000
4004,265045,2/4/2021,4/4/2022,Ստանդարտ,523,14,136285.13,80000
4005,265119,2/4/2021,3/22/2021,Ստանդարտ,609,28,157584.7,150000
4006,524721,7/20/2021,10/15/2021,Ստանդարտ,605,36,272882.47,250000
4007,602379,8/24/2021,1/12/2022,Ստանդարտ,522,28,101543.47,80000
4008,265101,2/4/2021,3/5/2021,Ստանդարտ,557,2,74444.4,70000
4009,565225,8/7/2021,10/25/2021,Ստանդարտ,504,23,216005.15,200000
4010,602376,8/24/2021,12/24/2022,Ստանդարտ,588,17,403775.74,300000
4011,265167,2/4/2021,9/19/2021,Ստանդարտ,573,23,110136.87,70000
4012,265193,2/4/2021,2/16/2021,Ստանդարտ,614,1,143682.2,140000
4013,420387,5/27/2021,11/29/2021,Ստանդարտ,600,6,135328.07,120000
4014,454759,6/16/2021,11/15/2021,Ստանդարտ,579,30,120398.17,100000
4015,760188,10/23/2021,1/29/2024,Ստանդարտ,512,30,471469.83,200000
4016,776095,10/28/2021,10/31/2022,Ստանդարտ,534,30,353974.25,200000
4017,776108,10/28/2021,10/31/2021,Ստանդարտ,589,36,501067.59,500000
4018,821508,11/13/2021,11/13/2021,Ստանդարտ,549,11,50000,50000
4019,827747,11/15/2021,11/17/2021,Ստանդարտ,545,34,400580.82,400000
4020,832927,11/17/2021,1/23/2022,Ստանդարտ,547,30,114071.05,100000
4021,856353,11/25/2021,3/21/2022,Ստանդարտ,518,34,454375.36,400000
4022,856364,11/25/2021,11/25/2022,Ստանդարտ,620,13,425242.99,300000
4023,856454,11/25/2021,12/22/2021,Ստանդարտ,614,31,152142.15,150000
4024,856553,11/25/2021,3/21/2022,Ստանդարտ,570,35,336247.62,300000
4025,856594,11/25/2021,12/4/2021,Ստանդարտ,561,3,100915.92,100000
4026,856660,11/25/2021,2/22/2024,Անհուսալի,577,24,240559.15,150000
4027,856726,11/25/2021,12/2/2021,Ստանդարտ,566,30,151257.54,150000
4028,856738,11/25/2021,12/17/2021,Ստանդարտ,537,35,204600.02,200000
4029,856620,11/25/2021,5/25/2022,Ստանդարտ,517,6,226597.44,200000
4030,856802,11/25/2021,12/2/2022,Ստանդարտ,547,31,295957.66,200000
4031,265234,2/4/2021,4/16/2021,Ստանդարտ,601,32,149398.9,130000
4032,265248,2/4/2021,5/6/2021,Ստանդարտ,607,28,176968.9,150000
4033,265314,2/4/2021,5/31/2022,Ստանդարտ,574,28,144228.43,100000
4034,454760,6/16/2021,7/21/2022,Ստանդարտ,543,13,292016.98,200000
4035,504046,7/11/2021,11/10/2021,Ստանդարտ,510,14,115766.83,100000
4036,578895,8/13/2021,7/12/2022,Ստանդարտ,564,12,243476.85,200000
4037,265366,2/4/2021,11/2/2022,Ստանդարտ,558,23,153176.57,70000
4038,265377,2/4/2021,10/4/2021,Ստանդարտ,537,9,112766.85,80000
4039,435225,6/7/2021,8/24/2021,Ստանդարտ,506,29,110060.49,100000
4040,444874,6/11/2021,8/24/2021,Ստանդարտ,587,6,214570.64,200000
4041,481728,7/1/2021,3/3/2022,Ստանդարտ,576,14,126322.92,100000
4042,579044,8/13/2021,8/16/2021,Ստանդարտ,561,28,100517.86,100000
4043,265553,2/4/2021,11/8/2023,Ստանդարտ,583,35,286067.45,120000
4044,265570,2/4/2021,3/15/2021,Ստանդարտ,559,35,216908.5,200000
4045,515348,7/16/2021,6/19/2023,Անհուսալի,528,29,77810.04,100000
4046,265768,2/4/2021,2/5/2021,Ստանդարտ,521,33,200547.9,200000
4047,265821,2/4/2021,4/9/2021,Ստանդարտ,598,12,170005.3,150000
4048,435260,6/7/2021,5/12/2022,Ստանդարտ,600,11,195180.27,160000
4049,454800,6/16/2021,10/15/2021,Ստանդարտ,576,6,109933.88,100000
4050,504077,7/11/2021,4/19/2023,Անհուսալի,595,35,75907,300000
4051,515371,7/16/2021,1/16/2023,Ստանդարտ,646,18,104878.82,70000
4052,265847,2/4/2021,2/5/2021,Ստանդարտ,550,2,50137,50000
4053,265825,2/4/2021,2/4/2022,Ստանդարտ,722,12,264532.85,200000
4054,435321,6/7/2021,6/25/2021,Ստանդարտ,501,3,102289.1,100000
4055,464288,6/20/2021,1/25/2022,Ստանդարտ,603,35,189297.63,150000
4056,481760,7/1/2021,3/17/2022,Ստանդարտ,549,12,273841.3,200000
4057,630309,9/5/2021,10/4/2021,Ստանդարտ,595,36,515904.1,500000
4058,265988,2/5/2021,2/11/2021,Ստանդարտ,550,1,151234.6,150000
4059,435340,6/7/2021,6/8/2021,Ստանդարտ,589,4,50058.9,50000
4060,266031,2/5/2021,4/20/2023,Ստանդարտ,609,28,325979.36,150000
4061,266033,2/5/2021,5/6/2022,Ստանդարտ,556,18,167472.76,100000
4062,420528,5/27/2021,9/18/2022,Ստանդարտ,543,28,144445.97,80000
4063,454806,6/16/2021,8/22/2023,Ստանդարտ,546,28,155032,80000
4064,265552,2/5/2021,4/1/2021,Ստանդարտ,623,1,130625.7,120000
4065,572193,8/10/2021,9/24/2021,Ստանդարտ,615,34,133931.31,120000
4066,602467,8/24/2021,1/21/2022,Ստանդարտ,584,36,351390.56,300000
4067,760291,10/23/2021,7/18/2022,Ստանդարտ,558,35,198409.73,150000
4068,785828,10/31/2021,12/2/2021,Ստանդարտ,568,34,311862.77,300000
4069,796220,11/4/2021,12/25/2021,Ստանդարտ,605,34,370741.75,350000
4070,806867,11/8/2021,12/27/2021,Ստանդարտ,575,26,75870.24,70000
4071,821525,11/13/2021,2/10/2022,Ստանդարտ,556,32,237353.1,200000
4072,827759,11/15/2021,12/29/2021,Ստանդարտ,521,36,107077.34,100000
4073,827757,11/15/2021,11/22/2021,Ստանդարտ,552,23,60996.17,60000
4074,856810,11/25/2021,11/26/2021,Ստանդարտ,570,26,250294.53,250000
4075,857187,11/25/2021,12/14/2021,Ստանդարտ,602,13,153013.41,150000
4076,857308,11/25/2021,11/25/2021,Ստանդարտ,576,31,150000,150000
4077,857269,11/25/2021,12/23/2021,Ստանդարտ,600,12,92326.4,90000
4078,857588,11/25/2021,8/22/2022,Ստանդարտ,549,9,124154.08,100000
4079,857653,11/25/2021,5/31/2022,Ստանդարտ,551,35,360197.63,300000
4080,504097,7/11/2021,12/10/2021,Ստանդարտ,553,5,161756.67,140000
4081,266252,2/5/2021,2/16/2021,Ստանդարտ,560,1,61446.7,60000
4082,435565,6/8/2021,11/1/2021,Ստանդարտ,523,5,223762.71,200000
4083,266325,2/5/2021,11/2/2023,Ստանդարտ,665,33,799882.89,400000
4084,266329,2/5/2021,2/5/2021,Ստանդարտ,614,4,50000,50000
4085,420541,5/27/2021,6/15/2021,Ստանդարտ,576,35,204268.5,200000
4086,515416,7/16/2021,10/14/2022,Ստանդարտ,574,32,295069.42,200000
4087,266372,2/5/2021,2/11/2022,Ստանդարտ,566,28,85359.29,50000
4088,472885,6/25/2021,2/10/2022,Ստանդարտ,564,36,627998.62,500000
4089,266436,2/5/2021,3/29/2021,Ստանդարտ,635,35,141026.3,130000
4090,420564,5/27/2021,6/8/2021,Ստանդարտ,543,29,72320.7,70000
4091,472934,6/25/2021,8/1/2023,Ստանդարտ,524,29,147313,100000
4092,266449,2/5/2021,3/10/2023,Ստանդարտ,587,32,692142.88,300000
4093,266513,2/5/2021,4/5/2021,Ստանդարտ,541,33,116050,100000
4094,266552,2/5/2021,10/5/2023,Անհուսալի,552,32,709349.02,300000
4095,492779,7/6/2021,7/17/2021,Ստանդարտ,555,7,120960.5,120000
4096,266548,2/5/2021,4/9/2021,Ստանդարտ,570,2,331073.4,300000
4097,535693,7/26/2021,6/7/2023,Անհուսալի,579,2,35000,300000
4098,579127,8/13/2021,11/29/2021,Ստանդարտ,553,36,324613.43,300000
4099,592894,8/20/2021,10/6/2021,Ստանդարտ,514,24,88489.73,80000
4100,266636,2/5/2021,5/13/2022,Հսկվող,552,18,169945.77,100000
4101,420613,5/27/2021,6/1/2021,Ստանդարտ,535,28,80788.9,80000
4102,266698,2/5/2021,4/27/2021,Ստանդարտ,641,9,78461.7,70000
4103,266771,2/5/2021,6/11/2022,Ստանդարտ,504,33,223623.5,100000
4104,266769,2/5/2021,5/11/2022,Ստանդարտ,531,23,135333.52,70000
4105,266792,2/5/2021,4/27/2021,Ստանդարտ,555,18,116889,100000
4106,266779,2/5/2021,4/16/2021,Ստանդարտ,518,13,209448,200000
4107,266760,2/5/2021,5/24/2021,Ստանդարտ,546,11,126560.3,100000
4108,445316,6/11/2021,8/13/2021,Ստանդարտ,592,2,209476.1,200000
4109,602530,8/24/2021,8/24/2023,Ստանդարտ,547,24,159337,80000
4110,760341,10/23/2021,11/25/2021,Ստանդարտ,579,23,62404.7,60000
4111,776172,10/28/2021,11/1/2021,Ստանդարտ,598,26,251540.56,250000
4112,785888,10/31/2021,10/31/2021,Ստանդարտ,568,30,50000,50000
4113,796243,11/4/2021,3/27/2023,Ստանդարտ,601,36,365923.11,250000
4114,796254,11/4/2021,11/5/2021,Ստանդարտ,529,29,160320,160000
4115,816109,11/11/2021,11/15/2021,Ստանդարտ,581,35,251232.86,250000
4116,827844,11/15/2021,11/28/2021,Ստանդարտ,534,10,102512.77,100000
4117,827809,11/15/2021,12/8/2021,Ստանդարտ,550,7,152350.66,150000
4118,833040,11/17/2021,1/14/2022,Ստանդարտ,620,32,314301.22,300000
4119,858306,11/26/2021,1/10/2022,Ստանդարտ,541,13,209741.36,200000
4120,858354,11/26/2021,1/3/2022,Ստանդարտ,524,2,104470.66,100000
4121,858487,11/26/2021,12/13/2021,Ստանդարտ,537,3,101876.47,100000
4122,858527,11/26/2021,12/6/2021,Ստանդարտ,519,6,50657.55,50000
4123,858537,11/26/2021,5/12/2022,Ստանդարտ,590,30,183166.9,150000
4124,858619,11/26/2021,3/10/2022,Ստանդարտ,599,6,54088.34,50000
4125,858674,11/26/2021,12/6/2021,Ստանդարտ,619,32,252259.03,250000
4126,858896,11/26/2021,10/10/2022,Ստանդարտ,532,34,155057.42,100000
4127,266809,2/5/2021,3/4/2021,Ստանդարտ,562,28,158566.6,150000
4128,572263,8/10/2021,9/14/2021,Ստանդարտ,594,7,311402.22,300000
4129,266821,2/5/2021,11/3/2021,Ստանդարտ,604,28,228281.32,150000
4130,445333,6/11/2021,7/16/2021,Ստանդարտ,579,31,155711.5,150000
4131,464417,6/20/2021,9/22/2021,Ստանդարտ,701,31,206495.92,180000
4132,515484,7/16/2021,11/27/2021,Ստանդարտ,551,29,114872.34,90000
4133,266891,2/5/2021,2/11/2022,Ստանդարտ,504,23,149379.38,80000
4134,266738,2/5/2021,5/31/2023,Անհուսալի,522,33,437069.85,200000
4135,266934,2/5/2021,6/11/2022,Ստանդարտ,563,31,174997.11,90000
4136,266993,2/5/2021,8/26/2022,Անհուսալի,532,33,695402.2,300000
4137,420480,5/27/2021,3/19/2022,Ստանդարտ,641,34,215241.87,150000
4138,549551,7/31/2021,10/31/2022,Ստանդարտ,559,35,260331.18,180000
4139,572266,8/10/2021,9/27/2021,Ստանդարտ,570,12,159052.09,150000
4140,267162,2/5/2021,5/31/2021,Ստանդարտ,540,33,130254.8,100000
4141,267214,2/5/2021,12/21/2021,Ստանդարտ,504,11,108322.51,70000
4142,565465,8/7/2021,10/11/2021,Ստանդարտ,574,28,75003.97,70000
4143,611673,8/28/2021,7/4/2022,Ստանդարտ,554,12,102124.7,80000
4144,428146,6/3/2021,7/12/2021,Ստանդարտ,522,7,52504.5,50000
4145,572308,8/10/2021,9/10/2021,Ստանդարտ,596,36,302503.87,300000
4146,267421,2/5/2021,3/31/2021,Հսկվող,571,28,109903.4,100000
4147,267426,2/5/2021,4/5/2021,Ստանդարտ,581,11,216219.2,200000
4148,267433,2/5/2021,9/22/2021,Ստանդարտ,516,12,147526.17,100000
4149,420647,5/27/2021,2/26/2024,Ստանդարտ,570,33,511455.77,300000
4150,428143,6/3/2021,6/7/2021,Ստանդարտ,569,35,200898.6,200000
4151,481953,7/1/2021,4/5/2023,Ստանդարտ,539,34,334147.87,200000
4152,565493,8/7/2021,8/12/2021,Ստանդարտ,554,30,100698.6,100000
4153,611720,8/28/2021,8/28/2021,Ստանդարտ,543,28,80000,80000
4154,620712,9/1/2021,5/23/2022,Ստանդարտ,562,34,402790.98,300000
4155,267542,2/6/2021,11/9/2021,Ստանդարտ,641,12,195218.31,150000
4156,420662,5/27/2021,11/29/2021,Ստանդարտ,614,31,233153.05,200000
4157,602641,8/24/2021,9/17/2021,Ստանդարտ,541,14,102991.79,100000
4158,770845,10/26/2021,1/11/2022,Ստանդարտ,642,32,316491.74,300000
4159,791258,11/2/2021,3/9/2023,Ստանդարտ,508,31,321188.3,200000
4160,796267,11/4/2021,6/2/2023,Ստանդարտ,577,34,611200,350000
4161,806959,11/8/2021,4/27/2023,Ստանդարտ,589,35,718642.64,500000
4162,827877,11/15/2021,5/10/2022,Ստանդարտ,565,35,182546.14,150000
4163,859085,11/26/2021,6/14/2022,Ստանդարտ,590,31,199135.19,150000
4164,859106,11/26/2021,1/27/2022,Ստանդարտ,575,2,79221,70000
4165,859117,11/26/2021,1/16/2022,Ստանդարտ,532,2,107742.35,100000
4166,859123,11/26/2021,1/5/2022,Ստանդարտ,576,25,53264.7,50000
4167,859178,11/26/2021,8/9/2023,Ստանդարտ,631,35,704620,500000
4168,859198,11/26/2021,7/21/2022,Ստանդարտ,562,10,181290.05,150000
4169,859206,11/26/2021,1/21/2022,Ստանդարտ,520,2,106509.67,100000
4170,636108,9/7/2021,8/22/2023,Ստանդարտ,606,36,455190.65,400000
4171,636200,9/7/2021,2/2/2023,Ստանդարտ,625,28,906172.42,500000
4172,636246,9/7/2021,11/2/2021,Ստանդարտ,585,13,211155.67,200000
4173,636446,9/7/2021,12/21/2021,Ստանդարտ,571,6,547136.14,500000
4174,636466,9/7/2021,10/22/2021,Ստանդարտ,590,35,158459.24,150000
4175,639953,9/9/2021,9/14/2021,Ստանդարտ,538,34,100986.31,100000
4176,639963,9/9/2021,1/10/2022,Ստանդարտ,598,16,128086.61,120000
4177,640010,9/9/2021,10/7/2021,Ստանդարտ,581,30,155644.95,150000
4178,640012,9/9/2021,11/9/2021,Ստանդարտ,568,35,320374.48,300000
4179,640036,9/9/2021,9/30/2021,Ստանդարտ,578,34,308802.77,300000
4180,640058,9/9/2021,9/10/2021,Ստանդարտ,510,30,100227.4,100000
4181,640062,9/9/2021,9/14/2021,Ստանդարտ,592,31,151294.54,150000
4182,640049,9/9/2021,2/17/2022,Ստանդարտ,583,6,79758.64,70000
4183,640090,9/9/2021,9/22/2021,Ստանդարտ,636,27,91827.1,90000
4184,644788,9/11/2021,12/7/2021,Ստանդարտ,518,4,111856.54,100000
4185,644997,9/11/2021,10/22/2021,Ստանդարտ,579,31,158956.15,150000
4186,650244,9/13/2021,12/2/2021,Ստանդարտ,566,36,83770.1,80000
4187,650262,9/13/2021,8/18/2023,Ստանդարտ,633,32,204728.91,100000
4188,650263,9/13/2021,6/13/2022,Ստանդարտ,636,10,94030.8,80000
4189,650314,9/13/2021,3/28/2022,Ստանդարտ,704,7,189673.43,150000
4190,650459,9/13/2021,9/13/2021,Ստանդարտ,564,13,200000,200000
4191,650476,9/13/2021,11/23/2021,Ստանդարտ,628,9,144053.16,140000
4192,650527,9/13/2021,9/20/2022,Ստանդարտ,545,14,129409.7,100000
4193,650622,9/13/2021,10/4/2021,Ստանդարտ,530,5,209095.87,200000
4194,655338,9/15/2021,12/23/2021,Ստանդարտ,599,36,226919.32,200000
4195,655470,9/15/2021,1/4/2022,Հսկվող,546,31,231915.39,200000
4196,659711,9/17/2021,9/24/2021,Ստանդարտ,630,32,303452.08,300000
4197,659729,9/17/2021,4/14/2023,Ստանդարտ,568,35,242687.51,150000
4198,659763,9/17/2021,9/26/2021,Ստանդարտ,527,34,405172.6,400000
4199,659812,9/17/2021,11/23/2021,Ստանդարտ,567,31,157275.02,150000
4200,664284,9/19/2021,10/2/2021,Ստանդարտ,518,26,61132.61,60000
4201,664338,9/19/2021,12/14/2021,Ստանդարտ,523,3,162883.52,150000
4202,664421,9/19/2021,7/15/2022,Ստանդարտ,561,34,415772.54,300000
4203,664738,9/19/2021,9/19/2021,Ստանդարտ,542,28,60000,60000
4204,670652,9/22/2021,3/31/2022,Ստանդարտ,509,7,239455.61,200000
4205,670683,9/22/2021,9/30/2021,Ստանդարտ,540,30,203638.33,200000
4206,670831,9/22/2021,9/28/2021,Ստանդարտ,575,27,100739.74,100000
4207,670908,9/22/2021,12/14/2021,Ստանդարտ,530,30,115464.93,100000
4208,670957,9/22/2021,11/22/2021,Ստանդարտ,577,2,158820.07,150000
4209,671007,9/22/2021,12/20/2021,Ստանդարտ,619,34,389515.53,350000
4210,671032,9/22/2021,2/17/2022,Ստանդարտ,569,29,103504.02,90000
4211,671119,9/22/2021,4/17/2022,Ստանդարտ,501,31,85281.1,70000
4212,671071,9/22/2021,12/21/2021,Ստանդարտ,565,31,172949.23,150000
4213,675774,9/23/2021,10/26/2021,Ստանդարտ,611,34,360872.84,350000
4214,680190,9/25/2021,7/19/2023,Ստանդարտ,574,22,183202.39,150000
4215,680245,9/25/2021,10/8/2022,Ստանդարտ,544,30,178584.66,100000
4216,680332,9/25/2021,10/7/2021,Ստանդարտ,547,2,101742.48,100000
4217,680417,9/25/2021,4/15/2022,Ստանդարտ,534,9,237100.33,200000
4218,680432,9/25/2021,9/25/2021,Ստանդարտ,586,34,250000,250000
4219,680568,9/25/2021,8/30/2022,Ստանդարտ,559,35,136874.03,100000
4220,680579,9/25/2021,1/24/2022,Ստանդարտ,520,36,118866.29,100000
4221,685905,9/27/2021,10/8/2023,Ստանդարտ,612,33,240133.59,160000
4222,685944,9/27/2021,3/4/2022,Ստանդարտ,555,35,368699.79,300000
4223,685986,9/27/2021,8/27/2022,Ստանդարտ,530,12,278180.46,200000
4224,686031,9/27/2021,10/19/2021,Ստանդարտ,548,36,103545.23,100000
4225,690194,9/29/2021,10/30/2021,Ստանդարտ,500,3,62700.8,60000
4226,690420,9/29/2021,9/28/2022,Հսկվող,587,12,202370.95,150000
4227,696362,10/1/2021,10/11/2021,Ստանդարտ,594,32,204301.11,200000
4228,696377,10/1/2021,10/12/2021,Ստանդարտ,617,35,151356.47,150000
4229,696368,10/1/2021,10/4/2021,Ստանդարտ,575,35,150386.81,150000
4230,696423,10/1/2021,10/6/2021,Ստանդարտ,563,26,50145.62,50000
4231,696433,10/1/2021,10/3/2021,Ստանդարտ,600,31,60138.09,60000
