row_id,app_id,reg_num,released,vehicle_type,model_name,recording_date,fuel_type
1605,589269,26411781989,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/20/2020 0:00,petrol
1606,494446,812852991,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/11/2020 0:00,petrol
1607,520596,912138101,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,4/10/2019 0:00,petrol
1608,243301,211684399,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/13/2019 0:00,petrol
1609,645030,21111090362,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/9/2019 0:00,petrol
1610,276709,264684504,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,4/25/2016 0:00,petrol
1611,357688,105110109,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/28/2020 0:00,petrol
1612,667260,26412775478,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/31/2019 0:00,petrol
1613,256274,105110648,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,11/7/2020 0:00,petrol
1614,903138,21111316443,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/13/2017 0:00,petrol
1615,703701,26410595592,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/10/2020 0:00,petrol
1616,867416,264578499,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/26/2021 0:00,petrol
1617,667260,26412775499,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/31/2019 0:00,petrol
1618,623576,26411226617,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/22/2017 0:00,petrol
1619,640062,410363228,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,4/19/2019 0:00,petrol
1620,657384,26411827389,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/17/2018 0:00,petrol
1621,380352,21111299032,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/28/2017 0:00,petrol
1622,525661,26410627010,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/27/2019 0:00,petrol
1623,793467,26410627010,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/27/2019 0:00,petrol
1624,739183,811340853,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/10/2020 0:00,petrol
1625,773801,26412106412,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/10/2021 0:00,petrol
1626,671485,901120214,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/18/2021 0:00,petrol
1627,676166,901120214,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/18/2021 0:00,petrol
1628,680930,901120214,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/18/2021 0:00,petrol
1629,688745,901120214,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/18/2021 0:00,petrol
1630,252723,26410923160,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/21/2019 0:00,petrol
1631,940190,21110895609,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/10/2016 0:00,petrol
1632,667260,26412775436,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/31/2019 0:00,petrol
1633,658222,26410609533,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/11/2015 0:00,petrol
1634,769274,211643904,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/6/2018 0:00,petrol
1635,940048,211643904,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/6/2018 0:00,petrol
1636,268594,10665266,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/4/2020 0:00,petrol
1637,294048,21110385014,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,6/22/2018 0:00,petrol
1638,379829,21111932233,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,11/27/2018 0:00,petrol
1639,513292,21111932233,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,11/27/2018 0:00,petrol
1640,570564,411887167,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,4/4/2019 0:00,petrol
1641,264031,10109100092,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/9/2020 0:00,petrol
1642,678393,26410283041,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/27/2021 0:00,petrol
1643,881186,26410283041,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/27/2021 0:00,petrol
1644,365061,810677147,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/4/2015 0:00,petrol
1645,379242,21110414144,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,11/13/2018 0:00,petrol
1646,654037,1112032160,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,2/5/2019 0:00,petrol
1647,658801,1112032160,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,2/5/2019 0:00,petrol
1648,664738,1112032160,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,2/5/2019 0:00,petrol
1649,786815,711769163,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/7/2018 0:00,petrol
1650,789799,711769163,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/7/2018 0:00,petrol
1651,798249,711769163,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/7/2018 0:00,petrol
1652,806980,711769163,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/7/2018 0:00,petrol
1653,839446,711769163,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/7/2018 0:00,petrol
1654,351857,26410266090,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/3/2019 0:00,petrol
1655,276709,21110668987,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/23/2015 0:00,petrol
1656,342358,211967818,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/3/2013 0:00,petrol
1657,268725,1012775610,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/31/2019 0:00,petrol
1658,644196,912083455,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/2/2020 0:00,petrol
1659,332022,26411951964,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/8/2018 0:00,petrol
1660,490446,26411951964,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/8/2018 0:00,petrol
1661,667260,26412775556,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/31/2019 0:00,petrol
1662,268725,1012712635,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/11/2019 0:00,petrol
1663,419169,211788169,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/23/2013 0:00,petrol
1664,605353,211788169,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/23/2013 0:00,petrol
1665,944793,211788169,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/23/2013 0:00,petrol
1666,573446,812669074,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,11/26/2019 0:00,petrol
1667,667260,21111713763,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/26/2020 0:00,petrol
1668,353493,21110287353,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/26/2017 0:00,petrol
1669,451018,21110287353,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/26/2017 0:00,petrol
1670,587514,21110287353,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/26/2017 0:00,petrol
1671,781800,21110287353,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/26/2017 0:00,petrol
1672,227186,21112080828,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/6/2019 0:00,petrol
1673,426955,21112080828,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/6/2019 0:00,petrol
1674,839093,211841842,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/31/2021 0:00,petrol
1675,872322,211841842,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/31/2021 0:00,petrol
1676,935806,211841842,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/31/2021 0:00,petrol
1677,943225,211841842,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/31/2021 0:00,petrol
1678,475212,712524631,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/11/2021 0:00,petrol
1679,735318,26410181804,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/18/2021 0:00,petrol
1680,299268,211831491,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,6/19/2019 0:00,petrol
1681,269578,21110458164,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,2/4/2020 0:00,petrol
1682,268725,21111543859,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/27/2020 0:00,petrol
1683,380352,21112299649,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/5/2020 0:00,petrol
1684,927451,21110458527,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,2/2/2015 0:00,petrol
1685,645030,26410734598,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/21/2020 0:00,petrol
1686,656781,21112742275,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,6/15/2021 0:00,petrol
1687,734503,21112742275,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,6/15/2021 0:00,petrol
1688,650527,910182258,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/5/2020 0:00,petrol
1689,309193,512344138,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/26/2019 0:00,petrol
1690,329631,512344138,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/26/2019 0:00,petrol
1691,255442,26412389424,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/14/2019 0:00,petrol
1692,671546,264716521,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/25/2019 0:00,petrol
1693,773034,264716521,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/25/2019 0:00,petrol
1694,270765,512336638,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/23/2019 0:00,petrol
1695,353767,4811257,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/26/2016 0:00,petrol
1696,671518,21110471251,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/29/2020 0:00,petrol
1697,294013,912734221,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/30/2020 0:00,petrol
1698,354947,26412018109,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/18/2019 0:00,petrol
1699,823569,412298096,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/3/2019 0:00,petrol
1700,873905,26412417842,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/25/2019 0:00,petrol
1701,233443,612408862,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/5/2019 0:00,petrol
1702,778389,612408862,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/5/2019 0:00,petrol
1703,255647,412015785,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/9/2019 0:00,petrol
1704,219817,21110319201,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/9/2019 0:00,petrol
1705,274492,21111322808,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/21/2017 0:00,petrol
1706,382114,21111322808,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/21/2017 0:00,petrol
1707,709032,1211977486,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,4/15/2021 0:00,petrol
1708,257618,21110729586,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/14/2020 0:00,petrol
1709,425913,26412698629,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/6/2019 0:00,petrol
1710,965691,21110670863,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/22/2021 0:00,petrol
1711,645030,21111090374,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/9/2019 0:00,petrol
1712,239349,26412295336,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/2/2019 0:00,petrol
1713,273534,912361630,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,6/26/2020 0:00,petrol
1714,298957,912361630,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,6/26/2020 0:00,petrol
1715,491804,912361630,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,6/26/2020 0:00,petrol
1716,545167,912361630,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,6/26/2020 0:00,petrol
1717,935606,612443778,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/18/2020 0:00,petrol
1718,944617,612443778,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/18/2020 0:00,petrol
1719,733897,26410415936,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/10/2018 0:00,petrol
1720,671518,21110259863,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,4/23/2019 0:00,petrol
1721,667260,26412775530,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/31/2019 0:00,petrol
1722,430515,21110374646,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,4/29/2021 0:00,petrol
1723,798116,21110374646,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,4/29/2021 0:00,petrol
1724,341075,211730928,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/11/2020 0:00,petrol
1725,806867,211730928,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/11/2020 0:00,petrol
1726,959253,211730928,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/11/2020 0:00,petrol
1727,245104,211853613,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/12/2017 0:00,petrol
1728,677736,21111331718,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/29/2017 0:00,petrol
1729,645030,21110457851,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/21/2018 0:00,petrol
1730,233325,21110444610,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/19/2020 0:00,petrol
1731,263507,26411746086,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/21/2018 0:00,petrol
1732,369528,912686290,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/2/2019 0:00,petrol
1733,411109,912686290,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/2/2019 0:00,petrol
1734,699548,912686290,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/2/2019 0:00,petrol
1735,937290,912686290,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/2/2019 0:00,petrol
1736,268594,21111535371,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/10/2020 0:00,petrol
1737,366077,612359516,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/1/2019 0:00,petrol
1738,636025,264596822,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,4/13/2021 0:00,petrol
1739,245261,21111237705,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,4/12/2019 0:00,petrol
1740,251740,26411275508,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/4/2017 0:00,petrol
1741,618010,26412875325,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/4/2020 0:00,petrol
1742,880343,21111774581,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/8/2020 0:00,petrol
1743,219707,26410949081,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/30/2020 0:00,petrol
1744,817851,26410949081,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/30/2020 0:00,petrol
1745,490139,21110757570,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/10/2020 0:00,petrol
1746,318997,712769864,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/29/2019 0:00,petrol
1747,373737,712769864,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/29/2019 0:00,petrol
1748,246219,612367915,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/5/2019 0:00,petrol
1749,261696,612367915,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/5/2019 0:00,petrol
1750,404412,612367915,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/5/2019 0:00,petrol
1751,416715,612367915,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/5/2019 0:00,petrol
1752,680778,612367915,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/5/2019 0:00,petrol
1753,706474,612367915,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/5/2019 0:00,petrol
1754,630049,26410465556,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/4/2021 0:00,petrol
1755,734088,26410465556,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/4/2021 0:00,petrol
1756,553169,1112561443,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/17/2019 0:00,petrol
1757,919654,26412788086,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/13/2020 0:00,petrol
1758,404485,912452154,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/6/2019 0:00,petrol
1759,363532,1011948487,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/7/2019 0:00,petrol
1760,570722,1011948487,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/7/2019 0:00,petrol
1761,655749,1011948487,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/7/2019 0:00,petrol
1762,757639,1011948487,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/7/2019 0:00,petrol
1763,792845,1011948487,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/7/2019 0:00,petrol
1764,824073,1011948487,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/7/2019 0:00,petrol
1765,840796,1011948487,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/7/2019 0:00,petrol
1766,852966,1011948487,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/7/2019 0:00,petrol
1767,874791,1011948487,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/7/2019 0:00,petrol
1768,923413,1011948487,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/7/2019 0:00,petrol
1769,580288,211874225,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,5/10/2019 0:00,petrol
1770,315855,21111492094,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/26/2017 0:00,petrol
1771,329274,21111492094,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/26/2017 0:00,petrol
1772,283632,21111396153,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,11/1/2017 0:00,petrol
1773,761143,26410822948,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,2/1/2016 0:00,petrol
1774,248929,21110926935,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/10/2019 0:00,petrol
1775,412986,21110926935,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/10/2019 0:00,petrol
1776,357725,264698838,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/17/2013 0:00,petrol
1777,643086,264698838,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/17/2013 0:00,petrol
1778,674190,21111806196,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/3/2018 0:00,petrol
1779,929733,21111806196,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/3/2018 0:00,petrol
1780,438869,26412739407,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/20/2019 0:00,petrol
1781,861197,21110550548,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,11/13/2019 0:00,petrol
1782,332857,21111133750,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/30/2017 0:00,petrol
1783,403035,21111133750,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/30/2017 0:00,petrol
1784,408456,21111133750,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/30/2017 0:00,petrol
1785,951031,911804367,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,11/1/2021 0:00,petrol
1786,283632,21111274231,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/6/2017 0:00,petrol
1787,645030,21111101337,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/9/2019 0:00,petrol
1788,217503,21110270719,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,2/15/2020 0:00,petrol
1789,591337,1212075510,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/2/2021 0:00,petrol
1790,373918,21110976264,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/22/2016 0:00,petrol
1791,819820,21111835607,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/24/2018 0:00,petrol
1792,406990,411615613,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/3/2019 0:00,petrol
1793,816779,512310661,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/12/2019 0:00,petrol
1794,511737,912257579,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/22/2019 0:00,petrol
1795,522136,912257579,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/22/2019 0:00,petrol
1796,678030,912257579,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/22/2019 0:00,petrol
1797,815095,21112572096,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/21/2019 0:00,petrol
1798,905026,21111543883,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,2/7/2018 0:00,petrol
1799,331078,612391371,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/20/2019 0:00,petrol
1800,298830,26412700190,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/7/2019 0:00,petrol
1801,227836,26412633099,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,11/12/2019 0:00,petrol
1802,765462,1011720822,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,7/3/2018 0:00,petrol
1803,325024,26412572691,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/21/2019 0:00,petrol
1804,264667,26411855211,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/8/2018 0:00,petrol
1805,817583,26411855211,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,10/8/2018 0:00,petrol
1806,682592,712092430,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/29/2019 0:00,petrol
1807,355845,512462623,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,9/10/2019 0:00,petrol
1808,472362,411866649,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/3/2019 0:00,petrol
1809,416169,512906909,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,2/1/2021 0:00,petrol
1810,705186,21111469158,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/13/2017 0:00,petrol
1811,236754,1112616206,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,11/6/2019 0:00,petrol
1812,682592,21111321254,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,8/18/2017 0:00,petrol
1813,299268,612796228,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,1/15/2020 0:00,petrol
1814,325024,26412572197,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/11/2020 0:00,petrol
1815,269715,21111091917,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/21/2019 0:00,petrol
1816,345998,21111091917,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/21/2019 0:00,petrol
1817,404430,21111091917,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/21/2019 0:00,petrol
1818,405254,21111091917,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/21/2019 0:00,petrol
1819,872018,21111091917,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/21/2019 0:00,petrol
1820,877647,21111091917,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,3/21/2019 0:00,petrol
